,guess,score
1807,Jluicaisos,6163051.0
1808,Jiulconun,6164378.0
1809,Jiulconum,6164718.0
1810,Jlulcaisva,6165522.0
1811,Jlulconpv,6165563.0
1812,Jiulcaisae,6165630.0
1813,Jlulcoisau,6165755.0
1814,Jiulrzeczr,6165811.0
1815,Jiulrzeczi,6165811.0
1816,Jiulrzecz,6165811.0
1817,Jiulrzeczl,6165811.0
1818,Jlulrzexzg,6166502.0
1819,Jloicancn,6167393.0
1820,Jlulcaiscs,6168262.0
1821,Jlulvxnoe,6170086.0
1822,Jiolcanoy,6170208.0
1823,Jlulcwxac,6172549.0
1824,Jiulcaisag,6173109.0
1825,Jiulcanixq,6173588.0
1826,Jlulcwxao,6174040.0
1827,Jlulrzexzu,6174341.0
1828,Jiolcanizl,6175248.0
1829,Jiolcaniz,6175248.0
1830,Jiolcanizi,6175248.0
1831,Jiolcanizr,6175248.0
1832,Jiulcaisof,6175595.0
1833,Jloicancm,6177257.0
1834,Jiulcanixc,6177312.0
1835,Jlulcainzg,6178995.0
1836,Jlulconcd,6179332.0
1837,Jiulcaisxs,6180822.0
1838,Jiulcaisvw,6181846.0
1839,Jiulcaisaq,6182251.0
1840,Jlulcjsszw,6182282.0
1841,Jlulcanjzi,6182597.0
1842,Jlulcanjzl,6182597.0
1843,Jlulcanjzr,6182597.0
1844,Jlulcanjz,6182597.0
1845,Jlulcainzu,6186834.0
1846,Jlulcoisot,6187259.0
1847,Jlulconuij,6187403.0
1848,Jlulcoiscu,6188234.0
1849,Jlulcaisco,6188655.0
1850,Jlulcissvz,6189940.0
1851,Jlulcaioaw,6191480.0
1852,Jlulcissou,6193017.0
1853,Jlulconiaj,6193942.0
1854,Jluicaisvt,6195354.0
1855,Jldicanor,6195386.0
1856,Jldicanov,6195726.0
1857,Jlolcaniej,6197749.0
1858,Jlulcwxae,6197752.0
1859,Jlulcaniiq,6198140.0
1860,Jlulcaisxu,6199693.0
1861,Jldicanon,6200722.0
1862,Jlulcarcw,6201010.0
1863,Jldicanom,6201026.0
1864,Jlulcrecza,6201109.0
1865,Jluicanciw,6202240.0
1866,Jlulcissvx,6202324.0
1867,Jlulcoisac,6202754.0
1868,Jiulcanciv,6203355.0
1869,Jlulcoisao,6204245.0
1870,Jlulcwxag,6205231.0
1871,Jiuicaniej,6206997.0
1872,Jlulcwxof,6207717.0
1873,Jluicissaw,6209041.0
1874,Jlulciswn,6209705.0
1875,Jiulcanciy,6210648.0
1876,Jlulcissog,6212022.0
1877,Jlulcaiscq,6212294.0
1878,Jlulcwxxs,6212944.0
1879,Jlulconixo,6213006.0
1880,Jiulcisszo,6213444.0
1881,Jlulcwxvw,6213968.0
1882,Jlulcwxaq,6214373.0
1883,Jiulrzecza,6214806.0
1884,Jlulciswm,6219569.0
1885,Jiulcanixd,6219657.0
1886,Jlulcaivzx,6220289.0
1887,Jlulcaisud,6220327.0
1888,Jlulcaisue,6221017.0
1889,Jlulcaivzu,6222045.0
1890,Jluicaisa,6222494.0
1891,Jluicaisar,6222494.0
1892,Jluicaisal,6222494.0
1893,Jluicaisai,6222494.0
1894,Jlulcanvr,6223883.0
1895,Jiolcaniza,6224243.0
1896,Jlolcanuw,6224592.0
1897,Jlulcanut,6224656.0
1898,Jiulcaisad,6226356.0
1899,Jlulcoisae,6227957.0
1900,Jiulconoij,6228603.0
1901,Jlulcanjza,6231592.0
1902,Jlolconoy,6232535.0
1903,Jlulcaivat,6233078.0
1904,Jiuicanuw,6233840.0
1905,Jlulvxncn,6233902.0
1906,Jlulcoisag,6235436.0
1907,Jlulconixq,6235915.0
1908,Jlolcaiszy,6235937.0
1909,Jluicanpw,6236841.0
1910,Jlolconizi,6237575.0
1911,Jlolconizr,6237575.0
1912,Jlolconiz,6237575.0
1913,Jlolconizl,6237575.0
1914,Jlulcoisof,6237922.0
1915,Jlulcarcxt,6238462.0
1916,Jlulconixc,6239639.0
1917,Viiicanor,6241648.0
1918,Jiuiconoy,6241783.0
1919,Viiicanov,6241988.0
1920,Jiulcaivw,6242275.0
1921,Jlulcoisxs,6243149.0
1922,Jlulvxncm,6243766.0
1923,Jlulcoisvw,6244173.0
1924,Jiulcwxzw,6244281.0
1925,Jlulcoisaq,6244578.0
1926,Jiulcaisvs,6244695.0
1927,Jiuicaiszy,6245185.0
1928,Jiuiconizr,6246823.0
1929,Jiuiconizi,6246823.0
1930,Jiuiconizl,6246823.0
1931,Jiuiconiz,6246823.0
1932,Viiicanon,6246984.0
1933,Jiulcaiszn,6247014.0
1934,Jiulcaiszr,6247014.0
1935,Jiulcaiszm,6247014.0
1936,Viiicanom,6247288.0
1937,Jlulcarozl,6248247.0
1938,Jlulcaroz,6248247.0
1939,Jlulcarozi,6248247.0
1940,Jiulcaiszf,6254648.0
1941,Jlulcaniio,6254657.0
1942,Jiulcanot,6255356.0
1943,Jluicaisoo,6257603.0
1944,Jlulcwxad,6258478.0
1945,Jlulcaiozx,6260531.0
1946,Jlulcissuw,6261740.0
1947,Jlulcaiozu,6262287.0
1948,Jlulcarcru,6262698.0
1949,Jlulcissaz,6262873.0
1950,Jlulcanijrj,6263672.0
1951,Jlulcanijrl,6263672.0
1952,Jlulcanijri,6263672.0
1953,Jlulcanijr,6263672.0
1954,Jlulcxrszi,6263810.0
1955,Jlulcxrszl,6263810.0
1956,Jlulcxrszr,6263810.0
1957,Jlulcxrsz,6263810.0
1958,Jlolcaisze,6265050.0
1959,Jlulconciv,6265682.0
1960,Jluicaisoc,6267442.0
1961,Jiulcaisvo,6268999.0
1962,Jlolcaiszv,6269303.0
1963,Jluiconiej,6269324.0
1964,Jiulcanixe,6271191.0
1965,Jiulcaisvq,6271226.0
1966,Jluicaisvf,6271247.0
1967,Jlulcaivaf,6271793.0
1968,Jiulcisszq,6272393.0
1969,Jlulconciy,6272975.0
1970,Jlulcaioat,6273320.0
1971,Jiuicaisze,6274298.0
1972,Jiulcoiszw,6274486.0
1973,Jluicaisve,6274487.0
1974,Jlulcaiuzw,6275542.0
1975,Jiulcisszc,6275985.0
1976,Jlulcwxvs,6276817.0
1977,Jluicwxzy,6277307.0
1978,Jluicisszx,6278092.0
1979,Jluicanioj,6278350.0
1980,Jiuicaiszv,6278551.0
1981,Jlulcwxzn,6279136.0
1982,Jlulcwxzm,6279136.0
1983,Jlulcwxzr,6279136.0
1984,Jluicisszu,6279848.0
1985,Jlulconixd,6281984.0
1986,Jiulcaiow,6282517.0
1987,Jiolcanow,6282784.0
1988,Jlulcanvs,6283246.0
1989,Jiulcanpy,6286545.0
1990,Jlolconiza,6286570.0
1991,Jlulcwxzf,6286770.0
1992,Jlulcisozw,6287518.0
1993,Jlulcoisad,6288683.0
1994,Jluicaisoq,6289284.0
1995,Jlulxaisw,6289942.0
1996,Jlulcanqe,6290364.0
1997,Jlolcissw,6290830.0
1998,Jluicissat,6290881.0
1999,Jlulrzcwe,6293098.0
2000,Jiulcissav,6294092.0
2001,Jiuiconiza,6295818.0
2002,Jluiconuw,6296167.0
2003,Jiulcissay,6297257.0
2004,Jluicaisax,6297351.0
2005,Jlulrzewi,6299462.0
2006,Jlulrzewil,6299462.0
2007,Jlulrzewij,6299462.0
2008,Jlulrzewii,6299462.0
2009,Jiulconcx,6299709.0
2010,Jiuicissw,6300078.0
2011,Jlulcwxvo,6301121.0
2012,Jiulcisszt,6302080.0
2013,Jluicwoz,6302710.0
2014,Jluicwozi,6302710.0
2015,Jluicwozl,6302710.0
2016,Jluicwozr,6302710.0
2017,Jlulcwxvq,6303348.0
2018,Jlulcaisce,6303459.0
2019,Jiulcaniie,6304082.0
2020,Jiulcaisvd,6304437.0
2021,Jlulcoivw,6304602.0
2022,Jluicwxze,6306420.0
2023,Jlulcoisvs,6307022.0
2024,Jluicoiszy,6307512.0
2025,Jlulcaniic,6307844.0
2026,Jiulcaisvc,6309054.0
2027,Jlulcoiszn,6309341.0
2028,Jlulcoiszr,6309341.0
2029,Jlulcoiszm,6309341.0
2030,Jlulcarcrr,6309988.0
2031,Jlulcarcrm,6309988.0
2032,Jlulcarcrn,6309988.0
2033,Jluicwxzv,6310673.0
2034,Jiulconuy,6310699.0
2035,Jlulcanta,6310891.0
2036,Jlulcarcxf,6311049.0
2037,Jlulcaioaf,6312035.0
2038,Jiulcisszd,6312345.0
2039,Jlulcxrsza,6312805.0
2040,Jluicaiwn,6315031.0
2041,Jiulcanio,6315694.0
2042,Jiulcaniol,6315694.0
2043,Jiulcanioi,6315694.0
2044,Jiulcaisos,6315995.0
2045,Jlulxanoo,6316061.0
2046,Jlulcoiszf,6316975.0
2047,Jlulconot,6317683.0
2048,Jluicaisoe,6319219.0
2049,Jluicaisuv,6320789.0
2050,Jlulrzexzl,6321587.0
2051,Jlulrzexzi,6321587.0
2052,Jlulrzexzr,6321587.0
2053,Jlulrzexz,6321587.0
2054,Jlulcarcal,6321851.0
2055,Jlulcarcai,6321851.0
2056,Jlulcarca,6321851.0
2057,Jlulcarcxs,6324873.0
2058,Jluicaiwm,6324895.0
2059,Jlulcaiscd,6324930.0
2060,Jlulcixrun,6327889.0
2061,Jluicaisuy,6328082.0
2062,Jluicissaf,6329596.0
2063,Jlulcoisvo,6331326.0
2064,Jluicaisod,6332359.0
2065,Jlulconixe,6333518.0
2066,Jlulcoisvq,6333553.0
2067,Jlulcainzl,6334080.0
2068,Jlulcainzr,6334080.0
2069,Jlulcainzi,6334080.0
2070,Jlulcainz,6334080.0
2071,Jluicanirc,6334709.0
2072,Jlulcandr,6336040.0
2073,Jlulcwxvd,6336559.0
2074,Jluicoisze,6336625.0
2075,Jluicanpe,6337148.0
2076,Jlulcixrum,6337753.0
2077,Jlulcanvn,6339535.0
2078,Jluicoiszv,6340878.0
2079,Jlulcwxvc,6341176.0
2080,Jlulcanvm,6343643.0
2081,Jlulcoiow,6344844.0
2082,Jlolconow,6345111.0
2083,Jlulcwxos,6348117.0
2084,Jiulcaisvt,6348298.0
2085,Jlulconpy,6348872.0
2086,Jluicwoza,6351705.0
2087,Jlulcandn,6352164.0
2088,Jlulcandm,6352840.0
2089,Jiuiconow,6354359.0
2090,Jiulcanciw,6355184.0
2091,Jloicaisw,6356562.0
2092,Jlulxanox,6359657.0
2093,Jluicanixg,6359826.0
2094,Jluicaniix,6361423.0
2095,Jluicanixx,6361812.0
2096,Jiulcissaw,6361985.0
2097,Jluicanirii,6363646.0
2098,Jluicaniri,6363646.0
2099,Jluicaniril,6363646.0
2100,Jluicanirij,6363646.0
2101,Jlulcarozj,6363847.0
2102,Jlulcissox,6365196.0
2103,Jlulconiie,6366409.0
2104,Jlulcanqw,6366719.0
2105,Jlulcoisvd,6366764.0
2106,Jlulcjsszy,6368252.0
2107,Jlulrzexza,6370582.0
2108,Jlulcoisvc,6371381.0
2109,Jluicancit,6374896.0
2110,Jiulcaisal,6375438.0
2111,Jiulcaisar,6375438.0
2112,Jiulcaisai,6375438.0
2113,Jiulcaisa,6375438.0
2114,Jlulconio,6378021.0
2115,Jlulconiol,6378021.0
2116,Jlulconioi,6378021.0
2117,Jlulcoisos,6378322.0
2118,Jlulcaisuu,6379767.0
2119,Jlulcwxvt,6380420.0
2120,Jldicanoy,6380583.0
2121,Jloicanoo,6382681.0
2122,Jlulcainza,6383075.0
2123,Jlulrzzxw,6383355.0
2124,Jlulcaisug,6383448.0
2125,Jlulcaixuy,6387723.0
2126,Jiulcanpw,6389785.0
2127,Jlulcisscw,6392400.0
2128,Jlulcaniid,6393990.0
2129,Jlulxanoq,6396371.0
2130,Jlulcandv,6396832.0
2131,Jlulcaisvr,6396839.0
2132,Jlulcaisvl,6396839.0
2133,Jlulcaisvi,6396839.0
2134,Jlulcaisv,6396839.0
2135,Jlulcjssze,6397365.0
2136,Jlulcaisza,6400431.0
2137,Jluicaisvz,6400818.0
2138,Jlulcjsszv,6401618.0
2139,Jiolcanoe,6401667.0
2140,Jluicancis,6402539.0
2141,Jlulcarcxo,6402541.0
2142,Jluicaisou,6403895.0
2143,Jluicanirq,6404049.0
2144,Jlulcwxai,6407560.0
2145,Jlulcwxa,6407560.0
2146,Jlulcwxar,6407560.0
2147,Jlulcwxal,6407560.0
2148,Jluicanixu,6409833.0
2149,Jlolcanue,6410371.0
2150,Jiulcaisoo,6410547.0
2151,Jlulcoisvt,6410625.0
2152,Jlulcaivov,6410890.0
2153,Jluicaisvx,6413202.0
2154,Jlolcaiszo,6415074.0
2155,Jlulcaivoy,6415291.0
2156,Jlulrzerw,6416568.0
2157,Jlulconciw,6417511.0
2158,Jiuicanue,6419619.0
2159,Jiulcaisoc,6420386.0
2160,Jluicaisog,6422900.0
2161,Jlulvxisw,6423071.0
2162,Jiulcaisvf,6424191.0
2163,Jiuicaiszo,6424322.0
2164,Jlulcarcxq,6425450.0
2165,Jloicanox,6426277.0
2166,Viiicanoy,6426845.0
2167,Jiulcaisve,6427431.0
2168,Jlulcarcxc,6429174.0
2169,Jiulcwxzy,6430251.0
2170,Jlulrzeczj,6430751.0
2171,Jiulcisszx,6431036.0
2172,Jlulcissvg,6431248.0
2173,Jiulcanioj,6431294.0
2174,Jlulcisszij,6431452.0
2175,Jlulcisszi,6431452.0
2176,Jlulcisszii,6431452.0
2177,Jlulcisszil,6431452.0
2178,Jiulcisszu,6432792.0
2179,Jlulcissut,6434396.0
2180,Jlulcarcaj,6437451.0
2181,Jlulcoisal,6437765.0
2182,Jlulcoisa,6437765.0
2183,Jlulcoisar,6437765.0
2184,Jlulcoisai,6437765.0
2185,Jlolcanizj,6440188.0
2186,Jlulcanijn,6442085.0
2187,Jluicaniro,6442182.0
2188,Jiulcaisoq,6442228.0
2189,Jlulcwxoo,6442669.0
2190,Jiulcissat,6443825.0
2191,Jluicanixz,6444036.0
2192,Jlulcanxe,6446773.0
2193,Jluliianor,6448046.0
2194,Jluliianov,6448386.0
2195,Jluicanird,6448833.0
2196,Jiulconuw,6449111.0
2197,Jlulvxnoo,6449190.0
2198,Jiuicanizj,6449436.0
2199,Jiulcaisax,6450295.0
2200,Jlulcaioov,6451132.0
2201,Jlulcanijm,6451949.0
2202,Jlulconpw,6452112.0
2203,Jlulcanixa,6452400.0
2204,Jlulcwxoc,6452508.0
2205,Jluliianon,6453382.0
2206,Jluicancif,6453515.0
2207,Jluliianom,6453686.0
2208,Jlulcaiooy,6455533.0
2209,Jlulcwxvf,6456313.0
2210,Jluicwxzo,6456444.0
2211,Jlulrzecxv,6457132.0
2212,Jiulcwxze,6459364.0
2213,Jlulcwxve,6459553.0
2214,Jiulcoiszy,6460456.0
2215,Jlulcaiuzy,6461512.0
2216,Jloicanoq,6462991.0
2217,Jiulcwxzv,6463617.0
2218,Jlulrzecxy,6463801.0
2219,Jlolconoe,6463994.0
2220,Jluicancio,6466819.0
2221,Jluicissov,6468693.0
2222,Jlulxanoc,6471362.0
2223,Jlulcarcxd,6471519.0
2224,Jiulcaisoe,6472163.0
2225,Jluicaisuw,6472618.0
2226,Jlulcoisoo,6472874.0
2227,Jluicissoy,6473094.0
2228,Jiuiconoe,6473242.0
2229,Jlulcisozy,6473488.0
2230,Jiulcaisuv,6473733.0
2231,Jluicaisaz,6473751.0
2232,Jlolcaiszq,6474023.0
2233,Jlulcarcie,6474342.0
2234,Jlulcwxoq,6474350.0
2235,Jlolcaiszc,6477615.0
2236,Jlulrzcwr,6478498.0
2237,Jlulcaniiiv,6480340.0
2238,Jlulxanou,6480773.0
2239,Jiulcaisuy,6481026.0
2240,Jluiconue,6481946.0
2241,Jlulcwxax,6482417.0
2242,Jiulcissaf,6482540.0
2243,Jlulcoisoc,6482713.0
2244,Jiuicaiszq,6483271.0
2245,Jluicanciq,6483984.0
2246,Jiulcaisod,6485303.0
2247,Jlulcoisvf,6486518.0
2248,Jluicoiszo,6486649.0
2249,Jiuicaiszc,6486863.0
2250,Jlulcaniiiy,6487633.0
2251,Jiulcanirc,6487653.0
2252,Jlulcanqy,6488041.0
2253,Jkiicanor,6488935.0
2254,Jkiicanov,6489275.0
2255,Jiulcoisze,6489569.0
2256,Jlulcoisve,6489758.0
2257,Jiulcanpe,6490092.0
2258,Jlulcaiuze,6490625.0
2259,Jlulvxnox,6492786.0
2260,Jldicanow,6493159.0
2261,Jlulconioj,6493621.0
2262,Jiulcoiszv,6493822.0
2263,Jkiicanon,6494271.0
2264,Jkiicanom,6494575.0
2265,Jlulcaiuzv,6494878.0
2266,Jlolcaisav,6495722.0
2267,Jlulcsnor,6496599.0
2268,Jlulcsnov,6496939.0
2269,Jlulcissoz,6497100.0
2270,Jlolcaisay,6498887.0
2271,Jlulcaisaa,6498995.0
2272,Jluicancic,6499946.0
2273,Jlulcsnon,6501935.0
2274,Jlulcsnom,6502239.0
2275,Jlulcisoze,6502601.0
2276,Jlolcaiszt,6503710.0
2277,Jlulcaivow,6503915.0
2278,Jlulrzcws,6504201.0
2279,Jlulcwxoe,6504285.0
2280,Jlulcoisoq,6504555.0
2281,Jiuicaisav,6504970.0
2282,Jlulcwxuv,6505855.0
2283,Jlulxanod,6506585.0
2284,Jlulcisozv,6506854.0
2285,Jlulcaixuv,6507305.0
2286,Jiuicaisay,6508135.0
2287,Jluiconizj,6511763.0
2288,Jlulcoisax,6512622.0
2289,Jiulcanixg,6512770.0
2290,Jiuicaiszt,6512958.0
2291,Jlulcissuf,6513015.0
2292,Jlulcwxuy,6513148.0
2293,Jlolcaiszd,6513975.0
2294,Jiulcaniix,6514367.0
2295,Jiulcanixx,6514756.0
2296,Jluicwxzq,6515393.0
2297,Jlulcaivas,6516017.0
2298,Jiulcanirij,6516590.0
2299,Jiulcaniri,6516590.0
2300,Jiulcanirii,6516590.0
2301,Jiulcaniril,6516590.0
2302,Jlulcwxod,6517425.0
2303,Jluicwxzc,6518985.0
2304,Jlulcarcxe,6523053.0
2305,Jiuicaiszd,6523223.0
2306,Jlulcaivvv,6523766.0
2307,Jlulcaiicm,6525247.0
2308,Jlulcisuw,6525693.0
2309,Jlulcaiscil,6526163.0
2310,Jlulcaiscij,6526163.0
2311,Jlulcaiscii,6526163.0
2312,Jlulcaisci,6526163.0
2313,Jiulcancit,6527840.0
2314,Jluicancid,6528587.0
2315,Jlulvxnoq,6529500.0
2316,Jlulcaivvy,6530777.0
2317,Jlulcoisoe,6534490.0
2318,Jlulcoisuv,6536060.0
2319,Jluicwxav,6537092.0
2320,Jloicanoc,6537982.0
2321,Viiicanow,6539421.0
2322,Jlulcaisxe,6539489.0
2323,Jluicwxay,6540257.0
2324,Jlulcoisuy,6543353.0
2325,Jlulcaioow,6544157.0
2326,Jluicwxzt,6545080.0
2327,Jluicoiszq,6545598.0
2328,Jlulcissol,6545985.0
2329,Jlulcissor,6545985.0
2330,Jlulcissoi,6545985.0
2331,Jlulcisso,6545985.0
2332,Jluicanoa,6547156.0
2333,Jlulcjsszo,6547389.0
2334,Jloicanou,6547393.0
2335,Jlulcoisod,6547630.0
2336,Jluicoiszc,6549190.0
2337,Jlulconirc,6549980.0
2338,Jlulconpe,6552419.0
2339,Jlulcenor,6552569.0
2340,Jlulcenov,6552909.0
2341,Jiulcaisvz,6553762.0
2342,Jluicwxzd,6555345.0
2343,Jiulcancis,6555483.0
2344,Jlulcaioas,6556259.0
2345,Jiulcaisou,6556839.0
2346,Jiulcanirq,6556993.0
2347,Jlulcissvu,6556999.0
2348,Jlulcenon,6557905.0
2349,Jlulcenom,6558209.0
2350,Jluicissow,6561718.0
2351,Jiulcanixu,6562777.0
2352,Jlulxance,6562779.0
2353,Jlolcaisaw,6563615.0
2354,Jlulcaiovv,6564008.0
2355,Jiulcaisvx,6566146.0
2356,Jluicoisav,6567297.0
2357,Jluicoisay,6570462.0
2358,Jlulcaiovy,6571019.0
2359,Jlulcaiixx,6572706.0
2360,Jlulcaiixxl,6572706.0
2361,Jlulcaiixxi,6572706.0
2362,Jiuicaisaw,6572863.0
2363,Jloicanod,6573205.0
2364,Jluicissas,6573820.0
2365,Jluicands,6574183.0
2366,Jlulconixg,6575097.0
2367,Jluicoiszt,6575285.0
2368,Jlulcaisux,6575322.0
2369,Jiulcaisog,6575844.0
2370,Jluicaisox,6576074.0
2371,Jlulconiix,6576694.0
2372,Jlulconixx,6577083.0
2373,Jlulconirij,6578917.0
2374,Jlulconiril,6578917.0
2375,Jlulconirii,6578917.0
2376,Jlulconiri,6578917.0
2377,Jluicissvv,6581569.0
2378,Jluicoiszd,6585550.0
2379,Jlulcwxvz,6585884.0
2380,Jlulxanoii,6586358.0
2381,Jlulxanoi,6586358.0
2382,Jlulxanoil,6586358.0
2383,Jlulcantiy,6586507.0
2384,Jluicissvy,6588580.0
2385,Jlulcarwf,6588807.0
2386,Jlolcanixv,6588923.0
2387,Jlulcwxou,6588961.0
2388,Jlulconcit,6590167.0
2389,Jlulcaivau,6591443.0
2390,Jlulcisscv,6592652.0
2391,Jlulcisszg,6594197.0
2392,Jiulcaniro,6595126.0
2393,Jlolcanixy,6595592.0
2394,Jlulxanuv,6595923.0
2395,Jlulrzecxw,6596273.0
2396,Jlulcandy,6596345.0
2397,Jiulcanixz,6596980.0
2398,Jiuicanixv,6598171.0
2399,Jlulcwxvx,6598268.0
2400,Jiulcanird,6601777.0
2401,Jluicanpo,6602404.0
2402,Jluicaiscw,6603278.0
2403,Jlulvxnoc,6604491.0
2404,Jiuicanixy,6604840.0
2405,Jluicwxaw,6604985.0
2406,Jlulrzcwn,6605634.0
2407,Jlulcjsszq,6606338.0
2408,Jiulcancif,6606459.0
2409,Xiiicanor,6606649.0
2410,Xiiicanov,6606989.0
2411,Jlulcwxog,6607966.0
2412,Jluicancie,6608531.0
2413,Jiulcwxzo,6609388.0
2414,Jlulcjsszc,6609930.0
2415,Jlulrzcwm,6610138.0
2416,Jlulcanci,6611631.0
2417,Jlulcancil,6611631.0
2418,Jlulcancii,6611631.0
2419,Jlulcancir,6611631.0
2420,Xiiicanon,6611985.0
2421,Jldicanoe,6612042.0
2422,Xiiicanom,6612289.0
2423,Jlulcaivot,6612947.0
2424,Jluicanctl,6613030.0
2425,Jluicancti,6613030.0
2426,Jluicanctj,6613030.0
2427,Jluicanct,6613030.0
2428,Jlulvxnou,6613902.0
2429,Jlulcaivcu,6613922.0
2430,Jlulcisscn,6615045.0
2431,Jlulcisscr,6615045.0
2432,Jlulcisscm,6615045.0
2433,Jlulcoisvz,6616089.0
2434,Jlulconcis,6617810.0
2435,Jlulcoisou,6619166.0
2436,Jlulconirq,6619320.0
2437,Jlulcaisyv,6619469.0
2438,Jiulcancio,6619763.0
2439,Jlulcaisiiy,6620643.0
2440,Jiulcissov,6621637.0
2441,Jlulconixu,6625104.0
2442,Jiulcaisuw,6625562.0
2443,Jiulcissoy,6626038.0
2444,Jiulcaisaz,6626695.0
2445,Jlulcaisyy,6626726.0
2446,Jlulcjssav,6628037.0
2447,Jlulcaivac,6628442.0
2448,Jlulcoisvx,6628473.0
2449,Jloicance,6629399.0
2450,Jlulcaivao,6629933.0
2451,Jlulcjssay,6631202.0
2452,Jlulxanur,6631353.0
2453,Jlulcaioau,6631685.0
2454,Jlulcaniiiw,6632169.0
2455,Jlolcaiszx,6632666.0
2456,Jluliianoy,6633243.0
2457,Jlolcaiszu,6634422.0
2458,Jiulconue,6634890.0
2459,Jluicoisaw,6635190.0
2460,Jlulcjsszt,6636025.0
2461,Jiulcanciq,6636928.0
2462,Jlulxanun,6637733.0
2463,Jlulxanum,6638073.0
2464,Jlulcoisog,6638171.0
2465,Jiulcoiszo,6639593.0
2466,Jlulvxnod,6639714.0
2467,Jlulcaiuzo,6640649.0
2468,Jiuicaiszx,6641914.0
2469,Jluicaisvg,6642126.0
2470,Jluicaiszii,6642330.0
2471,Jluicaiszil,6642330.0
2472,Jluicaiszi,6642330.0
2473,Jluicaiszij,6642330.0
2474,Jiuicaiszu,6643670.0
2475,Jluicaisut,6645274.0
2476,Jlolcaisat,6645455.0
2477,Jlulcjsszd,6646290.0
2478,Jluicissau,6649246.0
2479,Jlulcisozo,6652625.0
2480,Jiulcancic,6652890.0
2481,Jloicanoi,6652978.0
2482,Jloicanoil,6652978.0
2483,Jloicanoii,6652978.0
2484,Jlulcaioot,6653189.0
2485,Jlulcaivae,6653645.0
2486,Jlulcaiocu,6654164.0
2487,Jiuicaisat,6654703.0
2488,Jlulcarws,6655442.0
2489,Jlulcanxx,6657058.0
2490,Jlulconiro,6657453.0
2491,Jlulcwxuw,6657684.0
2492,Viiicanoe,6658304.0
2493,Jlulcwxaz,6658817.0
2494,Jlulcissxt,6659215.0
2495,Jlulconixz,6659307.0
2496,Jluicanpx,6659752.0
2497,Jluiconixv,6660498.0
2498,Jlulcaivag,6661124.0
2499,Jloicanuv,6662543.0
2500,Jlulcaivof,6663610.0
2501,Jlulconird,6664104.0
2502,Jiulconizj,6664707.0
2503,Jluiconixy,6667167.0
2504,Jiulcwxzq,6668337.0
2505,Jlulcaioac,6668684.0
2506,Jlulconcif,6668786.0
2507,Jlulcaivvw,6669861.0
2508,Jlulcaioao,6670175.0
2509,Jlulcaivaq,6670266.0
2510,Jluicissot,6670750.0
2511,Jlulcamxi,6671161.0
2512,Jlulcamx,6671161.0
2513,Jlulcamxl,6671161.0
2514,Jlulciswe,6671711.0
2515,Jluicisscu,6671725.0
2516,Jiulcwxzc,6671929.0
2517,Jluicwxzx,6674036.0
2518,Jkiicanoy,6674132.0
2519,Jluicwxzu,6675792.0
2520,Jluicanpq,6678322.0
2521,Jlulcants,6678892.0
2522,Jlulcaiixzi,6680515.0
2523,Jlulcaiixz,6680515.0
2524,Jlulcaiixzl,6680515.0
2525,Jiolcanoo,6680771.0
2526,Jiulcancid,6681531.0
2527,Jlulcsnoy,6681796.0
2528,Jlulconcio,6682090.0
2529,Jluicanire,6683102.0
2530,Jlolcaisaf,6684170.0
2531,Jlulcarcix,6684627.0
2532,Jlulcissus,6685815.0
2533,Jluicissac,6686245.0
2534,Jluicwxat,6686825.0
2535,Jluicissao,6687736.0
2536,Jlulcoisuw,6687889.0
2537,Jlulcaiixxj,6688306.0
2538,Jlulcoisaz,6689022.0
2539,Jlulcanirf,6689648.0
2540,Jiulcwxav,6690036.0
2541,Jiulcwxay,6693201.0
2542,Jiuicaisaf,6693418.0
2543,Jlulcaioae,6693887.0
2544,Jlulcaisoa,6695318.0
2545,Jlulvxnce,6695908.0
2546,Jlulcjssaw,6695930.0
2547,Jloicanur,6697973.0
2548,Jiulcwxzt,6698024.0
2549,Jiulcoiszq,6698542.0
2550,Jlulconciq,6699255.0
2551,Jlulcaiuzq,6699598.0
2552,Jiulcanoa,6700100.0
2553,Jlulcaisxo,6700457.0
2554,Jlulcantiv,6700863.0
2555,Jlulcaioag,6701366.0
2556,Jlulxanoij,6701958.0
2557,Jiulcoiszc,6702134.0
2558,Jlulcaiuzc,6703190.0
2559,Jlulcaioof,6703852.0
2560,Jluicoiszx,6704241.0
2561,Jloicanun,6704353.0
2562,Jloicanum,6704693.0
2563,Jluicoiszu,6705997.0
2564,Jluicaisoz,6707978.0
2565,Jiulcwxzd,6708289.0
2566,Jlulcaiovw,6710103.0
2567,Jlulcaioaq,6710508.0
2568,Jluicissae,6711448.0
2569,Jlulcisozq,6711574.0
2570,Jlulcaivad,6714371.0
2571,Jiulcissow,6714662.0
2572,Jlulcisozc,6715166.0
2573,Jlulconcic,6715217.0
2574,Jluicoisat,6717030.0
2575,Jlulrzecw,6717749.0
2576,Jlolcanux,6718799.0
2577,Jluicissag,6718927.0
2578,Jlulvxnoii,6719487.0
2579,Jlulvxnoil,6719487.0
2580,Jlulvxnoi,6719487.0
2581,Jiulcoisav,6720241.0
2582,Jlulcwozj,6720594.0
2583,Jlulcaiuav,6721297.0
2584,Jluicissof,6721413.0
2585,Jlolcanuo,6722215.0
2586,Jiulcoisay,6723406.0
