,guess,score
868,Suzuzzlv,24700745.0
869,Sozuzzjf,24847559.0
870,Sozuzzlw,24861515.0
871,Suzuzzlu,24911802.0
872,Sozuzzlg,25010115.0
873,Sozuzzlr,25074266.0
874,Sozuzzln,25074266.0
875,Sozuzzlm,25074266.0
876,Sozuzzly,25119143.0
877,Suzjuoifi,25127935.0
878,Suzjuoifl,25127935.0
879,Suzjuoifj,25127935.0
880,Suzjuoif,25127935.0
881,Suzuzzjii,25290149.0
882,Suzuzzji,25290149.0
883,Suzuzzjij,25290149.0
884,Suzuzzjil,25290149.0
885,Suzuzafj,25379483.0
886,Suzuzafl,25379483.0
887,Suzuzaf,25379483.0
888,Suzuzafi,25379483.0
889,Suzjupifl,25400852.0
890,Suzjupifi,25400852.0
891,Suzjupifj,25400852.0
892,Suzjupif,25400852.0
893,Sozuzzlv,25423323.0
894,Suzuzof,25478196.0
895,Suzuzofj,25478196.0
896,Suzuzofl,25478196.0
897,Suzuzofi,25478196.0
898,Suzuzzk,25527808.0
899,Sozuzzlu,25634380.0
900,Suzuzzill,25815056.0
901,Suzuzzilj,25815056.0
902,Suzuzzil,25815056.0
903,Suzuzzili,25815056.0
904,Sozuzzjij,26012727.0
905,Sozuzzji,26012727.0
906,Sozuzzjil,26012727.0
907,Sozuzzjii,26012727.0
908,Sozuzzk,26250386.0
909,Sozuzzilj,26537634.0
910,Sozuzzil,26537634.0
911,Sozuzzili,26537634.0
912,Sozuzzill,26537634.0
913,Suzuzzijl,26596658.0
914,Suzuzzijj,26596658.0
915,Suzuzziji,26596658.0
916,Suzuzzij,26596658.0
917,Suzjuor,26753379.0
918,Suzuzzlt,27000808.0
919,Suzjupr,27033184.0
920,Suzuzzf,27085324.0
921,Suzuzzfl,27085324.0
922,Suzuzzfi,27085324.0
923,Suzuzzfj,27200924.0
924,Sozuzzijl,27319236.0
925,Sozuzzijj,27319236.0
926,Sozuzziji,27319236.0
927,Sozuzzij,27319236.0
928,Suzuzzg,27376891.0
929,Suzuzzlp,27415186.0
930,Sozuzzlt,27723386.0
931,Suzuzxfi,27789169.0
932,Suzuzxf,27789169.0
933,Suzuzxfl,27789169.0
934,Sozuzzfl,27807902.0
935,Sozuzzf,27807902.0
936,Sozuzzfi,27807902.0
937,Suzuzzik,27819560.0
938,Suzuzzih,27819560.0
939,Suzuzzib,27848744.0
940,Suzuzxfj,27904769.0
941,Sozuzzfj,27923502.0
942,Sozuzzg,28099469.0
943,Suzjuqr,28110302.0
944,Sozuzzlp,28137764.0
945,Suzuzzlil,28298528.0
946,Suzuzzli,28298528.0
947,Suzuzzlii,28298528.0
948,Suzuzzlij,28298528.0
949,Suzuzzjll,28335989.0
950,Suzuzzjli,28335989.0
951,Suzuzzjl,28335989.0
952,Suzuzzjlj,28335989.0
953,Sozuzzik,28542138.0
954,Sozuzzih,28542138.0
955,Suzuzzlf,28550568.0
956,Sozuzzib,28571322.0
957,Suzuzzjp,28604405.0
958,Sozuzzlii,29021106.0
959,Sozuzzlil,29021106.0
960,Sozuzzli,29021106.0
961,Sozuzzlij,29021106.0
962,Sozuzzjl,29058567.0
963,Sozuzzjli,29058567.0
964,Sozuzzjlj,29058567.0
965,Sozuzzjll,29058567.0
966,Sozuzzlf,29273146.0
967,Sozuzzjp,29326983.0
968,Suzuzzjh,30540005.0
969,Suzuzzjk,30540005.0
970,Suzuzzjb,30600485.0
971,Sozuzzjh,31262583.0
972,Sozuzzjk,31262583.0
973,Sozuzzjb,31323063.0
974,Suzuzzjj,31846053.0
975,Suzuzzjjl,31846053.0
976,Suzuzzjji,31846053.0
977,Suzuzzjjj,31846053.0
978,Suzjuoi,32245218.0
979,Suzuzzljj,32325482.0
980,Suzuzzljl,32325482.0
981,Suzuzzlj,32325482.0
982,Suzuzzlji,32325482.0
983,Suzuzz,32412519.0
984,Suzuza,32496766.0
985,Suzjupi,32518135.0
986,Sozuzzjji,32568631.0
987,Sozuzzjjj,32568631.0
988,Sozuzzjjl,32568631.0
989,Sozuzzjj,32568631.0
990,Suzuzo,32595479.0
991,Sozuzzlj,33048060.0
992,Sozuzzljl,33048060.0
993,Sozuzzljj,33048060.0
994,Sozuzzlji,33048060.0
995,Sozuzz,33135097.0
996,Suzuzzll,34158496.0
997,Suzuzzlli,34158496.0
998,Suzuzzllj,34158496.0
999,Suzuzzlll,34158496.0
1000,Sozuzzlll,34881074.0
1001,Sozuzzllj,34881074.0
1002,Sozuzzlli,34881074.0
1003,Sozuzzll,34881074.0
1004,Suzuzzlk,36551008.0
1005,Suzuzzlh,36551008.0
1006,Suzuzzlb,36580192.0
1007,Sozuzzlh,37273586.0
1008,Sozuzzlk,37273586.0
1009,Sozuzzlb,37302770.0
